t,d01_err,d02_err,d12_err,o_error,o_error_deg
2.26,1.0002,0.7806,0.7120,1.7002,28.24
2.28,1.0002,0.7806,0.7120,1.7002,28.24
2.30,1.0002,0.7806,0.7120,1.7002,28.24
2.32,1.0002,0.7806,0.7120,1.7002,28.24
2.34,1.0002,0.7806,0.7120,1.7002,28.24
2.36,1.0002,0.7806,0.7120,1.7002,28.24
2.38,1.0002,0.7806,0.7120,1.7002,28.24
2.40,1.0002,0.7806,0.7120,1.7002,28.24
2.42,1.0002,0.7806,0.7120,1.7002,28.24
2.44,1.0002,0.7806,0.7120,1.7002,28.24
2.46,1.0002,0.7806,0.7120,1.7002,28.24
2.48,1.0002,0.7806,0.7120,1.7002,28.24
2.50,1.0002,0.7806,0.7120,1.7002,28.24
2.52,1.0002,0.7806,0.7120,1.7002,28.24
2.54,1.0002,0.7806,0.7120,1.7002,28.24
2.56,1.0002,0.7806,0.7120,1.7002,28.24
2.58,1.0002,0.7806,0.7120,1.7002,28.24
2.60,1.0002,0.7806,0.7120,1.7002,28.24
2.62,1.0002,0.7806,0.7120,1.7002,28.24
2.64,1.0002,0.7806,0.7120,1.7002,28.24
2.66,1.0002,0.7806,0.7120,1.7002,28.24
2.68,1.0002,0.7806,0.7120,1.7002,28.24
2.70,1.0002,0.7806,0.7120,1.7002,28.24
2.72,1.0002,0.7806,0.7120,1.7002,28.24
2.74,1.0002,0.7806,0.7120,1.7002,28.24
2.76,1.0002,0.7806,0.7120,1.7002,28.24
2.78,1.0002,0.7806,0.7120,1.7002,28.24
2.80,1.0002,0.7806,0.7120,1.7002,28.24
2.82,1.0002,0.7806,0.7120,1.7002,28.24
2.84,1.0002,0.7806,0.7120,1.7002,28.24
2.86,1.0002,0.7806,0.7120,1.7002,28.24
2.88,1.0002,0.7806,0.7120,1.7002,28.24
2.90,1.0002,0.7806,0.7120,1.7002,28.24
2.92,1.0002,0.7806,0.7120,1.7002,28.24
2.94,1.0002,0.7806,0.7120,1.7002,28.24
2.96,1.0002,0.7806,0.7120,1.7002,28.24
2.98,1.0002,0.7806,0.7120,1.7002,28.24
3.00,1.0002,0.7806,0.7120,1.7002,28.24
3.02,1.0002,0.7806,0.7120,1.7002,28.24
3.04,1.0002,0.7806,0.7120,1.7002,28.24
3.06,1.0002,0.7806,0.7120,1.7002,28.24
3.08,1.0002,0.7806,0.7120,1.7002,28.24
3.10,1.0002,0.7806,0.7120,1.7002,28.24
3.12,1.0002,0.7806,0.7120,1.7002,28.24
3.14,1.0002,0.7806,0.7120,1.7002,28.24
3.16,1.0002,0.7806,0.7120,1.7002,28.24
3.18,1.0002,0.7806,0.7120,1.7002,28.24
3.20,1.0002,0.7806,0.7120,1.7002,28.24
3.22,1.0002,0.7806,0.7120,1.7002,28.24
3.24,1.0002,0.7806,0.7120,1.7002,28.24
3.26,1.0002,0.7806,0.7120,1.7002,28.24
3.28,1.0002,0.7806,0.7120,1.7002,28.24
3.30,1.0002,0.7806,0.7120,1.7002,28.24
3.32,1.0002,0.7806,0.7120,1.7002,28.24
3.34,1.0002,0.7806,0.7120,1.7002,28.24
3.36,1.0002,0.7806,0.7120,1.7002,28.24
3.38,1.0002,0.7806,0.7120,1.7002,28.24
3.40,1.0002,0.7806,0.7120,1.7002,28.24
3.42,1.0002,0.7806,0.7120,1.7002,28.24
3.44,1.0002,0.7806,0.7120,1.7002,28.24
3.46,1.0002,0.7806,0.7120,1.7002,28.24
3.48,1.0002,0.7806,0.7120,1.7002,28.24
3.50,1.0002,0.7806,0.7120,1.7002,28.24
3.52,1.0002,0.7806,0.7120,1.7002,28.24
3.54,1.0002,0.7806,0.7120,1.7002,28.24
3.56,1.0002,0.7806,0.7120,1.7002,28.24
3.58,1.0002,0.7806,0.7120,1.7002,28.24
3.60,1.0002,0.7806,0.7120,1.7002,28.24
3.62,1.0002,0.7806,0.7120,1.7002,28.24
3.64,1.0002,0.7806,0.7120,1.7002,28.24
3.66,1.0002,0.7806,0.7120,1.7002,28.24
3.68,1.0002,0.7806,0.7120,1.7002,28.24
3.70,1.0002,0.7806,0.7120,1.7002,28.24
3.72,1.0002,0.7806,0.7120,1.7002,28.24
3.74,1.0002,0.7806,0.7120,1.7002,28.24
3.76,1.0002,0.7806,0.7120,1.7002,28.24
3.78,1.0002,0.7806,0.7120,1.7002,28.24
3.80,1.0002,0.7806,0.7120,1.7002,28.24
3.82,1.0002,0.7806,0.7120,1.7002,28.24
3.84,1.0002,0.7806,0.7120,1.7002,28.24
3.86,1.0002,0.7806,0.7120,1.7002,28.24
3.88,1.0002,0.7806,0.7120,1.7002,28.24
3.90,1.0002,0.7806,0.7120,1.7002,28.24
3.92,1.0002,0.7806,0.7120,1.7002,28.24
3.94,1.0002,0.7806,0.7120,1.7002,28.24
3.96,1.0002,0.7806,0.7120,1.7002,28.24
3.98,1.0002,0.7806,0.7120,1.7002,28.24
4.00,1.0002,0.7806,0.7120,1.7002,28.24
4.02,1.0002,0.7806,0.7120,1.7002,28.24
4.04,1.0002,0.7806,0.7120,1.7002,28.24
4.06,1.0002,0.7806,0.7120,1.7002,28.24
4.08,1.0002,0.7806,0.7120,1.7002,28.24
4.10,1.0002,0.7806,0.7120,1.7002,28.24
4.12,1.0002,0.7806,0.7120,1.7002,28.24
4.14,1.0002,0.7806,0.7120,1.7002,28.24
4.16,1.0002,0.7806,0.7120,1.7002,28.24
4.18,1.0002,0.7806,0.7120,1.7002,28.24
4.20,1.0002,0.7806,0.7120,1.7002,28.24
4.22,1.0002,0.7806,0.7120,1.7002,28.24
4.24,1.0002,0.7806,0.7120,1.7002,28.24
4.26,1.0002,0.7806,0.7120,1.7002,28.24
4.28,1.0002,0.7806,0.7120,1.7002,28.24
4.30,1.0002,0.7806,0.7120,1.7002,28.24
4.32,1.0002,0.7806,0.7120,1.7002,28.24
4.34,1.0002,0.7806,0.7120,1.7002,28.24
4.36,1.0002,0.7806,0.7120,1.7002,28.24
4.38,1.0002,0.7806,0.7120,1.7002,28.24
4.40,1.0002,0.7806,0.7120,1.7002,28.24
4.42,1.0002,0.7806,0.7120,1.7002,28.24
4.44,1.0002,0.7806,0.7120,1.7002,28.24
4.46,1.0002,0.7806,0.7120,1.7002,28.24
4.48,1.0002,0.7806,0.7120,1.7002,28.24
4.50,1.0002,0.7806,0.7120,1.7002,28.24
4.52,1.0002,0.7806,0.7120,1.7002,28.24
4.54,1.0002,0.7806,0.7120,1.7002,28.24
4.56,1.0002,0.7806,0.7120,1.7002,28.24
4.58,1.0002,0.7806,0.7120,1.7002,28.24
4.60,1.0002,0.7806,0.7120,1.7002,28.24
4.62,1.0002,0.7806,0.7120,1.7002,28.24
4.64,1.0002,0.7806,0.7120,1.7002,28.24
4.66,1.0002,0.7806,0.7120,1.7002,28.24
4.68,1.0002,0.7806,0.7120,1.7002,28.24
4.70,1.0002,0.7806,0.7120,1.7002,28.24
4.72,1.0002,0.7806,0.7120,1.7002,28.24
4.74,1.0002,0.7806,0.7120,1.7002,28.24
4.76,1.0002,0.7806,0.7120,1.7002,28.24
4.78,1.0002,0.7806,0.7120,1.7002,28.24
4.80,1.0002,0.7806,0.7120,1.7002,28.24
4.82,1.0002,0.7806,0.7120,1.7002,28.24
4.84,1.0002,0.7806,0.7120,1.7002,28.24
4.86,1.0002,0.7806,0.7120,1.7002,28.24
4.88,1.0002,0.7806,0.7120,1.7002,28.24
4.90,1.0002,0.7806,0.7120,1.7002,28.24
4.92,1.0002,0.7806,0.7120,1.7002,28.24
4.94,1.0002,0.7806,0.7120,1.7002,28.24
4.96,1.0002,0.7806,0.7120,1.7002,28.24
4.98,1.0002,0.7806,0.7120,1.7002,28.24
5.00,1.0002,0.7806,0.7120,1.7002,28.24
5.02,1.0002,0.7806,0.7120,1.7002,28.24
5.04,1.0002,0.7806,0.7120,1.7002,28.24
5.06,1.0002,0.7806,0.7120,1.7002,28.24
5.08,1.0002,0.7806,0.7120,1.7002,28.24
5.10,1.0002,0.7806,0.7120,1.7002,28.24
5.12,1.0002,0.7806,0.7120,1.7002,28.24
5.14,1.0002,0.7806,0.7120,1.7002,28.24
5.16,1.0002,0.7806,0.7120,1.7002,28.24
5.18,1.0002,0.7806,0.7120,1.7002,28.24
5.20,1.0002,0.7806,0.7120,1.7002,28.24
5.22,1.0002,0.7806,0.7120,1.7002,28.24
5.24,1.0002,0.7806,0.7120,1.7002,28.24
5.26,1.0002,0.7806,0.7120,1.7002,28.24
5.28,1.0002,0.7806,0.7120,1.7002,28.24
5.30,1.0002,0.7806,0.7120,1.7002,28.24
5.32,1.0002,0.7806,0.7120,1.7002,28.24
5.34,1.0002,0.7806,0.7120,1.7002,28.24
5.36,1.0002,0.7806,0.7120,1.7002,28.24
5.38,1.0002,0.7806,0.7120,1.7002,28.24
5.40,1.0002,0.7806,0.7120,1.7002,28.24
5.42,1.0002,0.7806,0.7120,1.7002,28.24
5.44,1.0002,0.7806,0.7120,1.7002,28.24
5.46,1.0002,0.7806,0.7120,1.7002,28.24
5.48,1.0002,0.7806,0.7120,1.7002,28.24
5.50,1.0002,0.7806,0.7120,1.7002,28.24
5.52,1.0002,0.7806,0.7120,1.7002,28.24
5.54,1.0002,0.7806,0.7120,1.7002,28.24
5.56,1.0002,0.7806,0.7120,1.7002,28.24
5.58,1.0002,0.7806,0.7120,1.7002,28.24
5.60,1.0002,0.7806,0.7120,1.7002,28.24
5.62,1.0002,0.7806,0.7120,1.7002,28.24
5.64,1.0002,0.7806,0.7120,1.7002,28.24
5.66,1.0002,0.7806,0.7120,1.7002,28.24
5.68,1.0002,0.7806,0.7120,1.7002,28.24
5.70,1.0002,0.7806,0.7120,1.7002,28.24
5.72,1.0002,0.7806,0.7120,1.7002,28.24
5.74,1.0002,0.7806,0.7120,1.7002,28.24
5.76,1.0002,0.7806,0.7120,1.7002,28.24
5.78,1.0002,0.7806,0.7120,1.7002,28.24
5.80,1.0002,0.7806,0.7120,1.7002,28.24
5.82,1.0002,0.7806,0.7120,1.7002,28.24
5.84,1.0002,0.7806,0.7120,1.7002,28.24
5.86,1.0002,0.7806,0.7120,1.7002,28.24
5.88,1.0002,0.7806,0.7120,1.7002,28.24
5.90,1.0002,0.7806,0.7120,1.7002,28.24
5.92,1.0002,0.7806,0.7120,1.7002,28.24
5.94,1.0002,0.7806,0.7120,1.7002,28.24
5.96,1.0002,0.7806,0.7120,1.7002,28.24
5.98,1.0002,0.7806,0.7120,1.7002,28.24
6.00,1.0002,0.7806,0.7120,1.7002,28.24
6.02,1.0002,0.7806,0.7120,1.7002,28.24
6.04,1.0002,0.7806,0.7120,1.7002,28.24
6.06,1.0002,0.7806,0.7120,1.7002,28.24
6.08,1.0002,0.7806,0.7120,1.7002,28.24
6.10,1.0002,0.7806,0.7120,1.7002,28.24
6.12,1.0002,0.7806,0.7120,1.7002,28.24
6.14,1.0002,0.7806,0.7120,1.7002,28.24
6.16,1.0002,0.7806,0.7120,1.7002,28.24
6.18,1.0002,0.7806,0.7120,1.7002,28.24
6.20,1.0002,0.7806,0.7120,1.7002,28.24
6.22,1.0002,0.7806,0.7120,1.7002,28.24
6.24,1.0002,0.7806,0.7120,1.7002,28.24
6.26,1.0002,0.7806,0.7120,1.7002,28.24
6.28,1.0002,0.7806,0.7120,1.7002,28.24
6.30,1.0002,0.7806,0.7120,1.7002,28.24
6.32,1.0002,0.7806,0.7120,1.7002,28.24
6.34,1.0002,0.7806,0.7120,1.7002,28.24
6.36,1.0002,0.7806,0.7120,1.7002,28.24
6.38,1.0002,0.7806,0.7120,1.7002,28.24
6.40,1.0002,0.7806,0.7120,1.7002,28.24
6.42,1.0002,0.7806,0.7120,1.7002,28.24
6.44,1.0002,0.7806,0.7120,1.7002,28.24
6.46,1.0002,0.7806,0.7120,1.7002,28.24
6.48,1.0002,0.7806,0.7120,1.7002,28.24
6.50,1.0002,0.7806,0.7120,1.7002,28.24
6.52,1.0002,0.7806,0.7120,1.7002,28.24
6.54,1.0002,0.7806,0.7120,1.7002,28.24
6.56,1.0002,0.7806,0.7120,1.7002,28.24
6.58,1.0002,0.7806,0.7120,1.7002,28.24
6.60,1.0002,0.7806,0.7120,1.7002,28.24
6.62,1.0002,0.7806,0.7120,1.7002,28.24
6.64,1.0002,0.7806,0.7120,1.7002,28.24
6.66,1.0002,0.7806,0.7120,1.7002,28.24
6.68,1.0002,0.7806,0.7120,1.7002,28.24
6.70,1.0002,0.7806,0.7120,1.7002,28.24
6.72,1.0002,0.7806,0.7120,1.7002,28.24
6.74,1.0002,0.7806,0.7120,1.7002,28.24
6.76,1.0002,0.7806,0.7120,1.7002,28.24
6.78,1.0002,0.7806,0.7120,1.7002,28.24
6.80,1.0002,0.7806,0.7120,1.7002,28.24
6.82,1.0002,0.7806,0.7120,1.7002,28.24
6.84,1.0002,0.7806,0.7120,1.7002,28.24
6.86,1.0002,0.7806,0.7120,1.7002,28.24
6.88,1.0002,0.7806,0.7120,1.7002,28.24
6.90,1.0002,0.7806,0.7120,1.7002,28.24
6.92,1.0002,0.7806,0.7120,1.7002,28.24
6.94,1.0002,0.7806,0.7120,1.7002,28.24
6.96,1.0002,0.7806,0.7120,1.7002,28.24
6.98,1.0002,0.7806,0.7120,1.7002,28.24
7.00,1.0002,0.7806,0.7120,1.7002,28.24
7.02,1.0002,0.7806,0.7120,1.7002,28.24
7.04,1.0002,0.7806,0.7120,1.7002,28.24
7.06,1.0002,0.7806,0.7120,1.7002,28.24
7.08,1.0002,0.7806,0.7120,1.7002,28.24
7.10,1.0002,0.7806,0.7120,1.7002,28.24
7.12,1.0002,0.7806,0.7120,1.7002,28.24
7.14,1.0002,0.7806,0.7120,1.7002,28.24
7.16,1.0002,0.7806,0.7120,1.7002,28.24
7.18,1.0002,0.7806,0.7120,1.7002,28.24
7.20,1.0002,0.7806,0.7120,1.7002,28.24
7.22,1.0002,0.7806,0.7120,1.7002,28.24
7.24,1.0002,0.7806,0.7120,1.7002,28.24
7.26,1.0002,0.7806,0.7120,1.7002,28.24
7.28,1.0002,0.7806,0.7120,1.7002,28.24
7.30,1.0002,0.7806,0.7120,1.7002,28.24
7.32,1.0002,0.7806,0.7120,1.7002,28.24
7.34,1.0002,0.7806,0.7120,1.7002,28.24
7.36,1.0002,0.7806,0.7120,1.7002,28.24
7.38,1.0002,0.7806,0.7120,1.7002,28.24
7.40,1.0002,0.7806,0.7120,1.7002,28.24
7.42,1.0002,0.7806,0.7120,1.7002,28.24
7.44,1.0002,0.7806,0.7120,1.7002,28.24
7.46,1.0002,0.7806,0.7120,1.7002,28.24
7.48,1.0002,0.7806,0.7120,1.7002,28.24
7.50,1.0002,0.7806,0.7120,1.7002,28.24
7.52,1.0002,0.7806,0.7120,1.7002,28.24
7.54,1.0002,0.7806,0.7120,1.7002,28.24
7.56,1.0002,0.7806,0.7120,1.7002,28.24
7.58,1.0002,0.7806,0.7120,1.7002,28.24
7.60,1.0002,0.7806,0.7120,1.7002,28.24
7.62,1.0002,0.7806,0.7120,1.7002,28.24
7.64,1.0002,0.7806,0.7120,1.7002,28.24
7.66,1.0002,0.7806,0.7120,1.7002,28.24
7.68,1.0002,0.7806,0.7120,1.7002,28.24
7.70,1.0002,0.7806,0.7120,1.7002,28.24
7.72,1.0002,0.7806,0.7120,1.7002,28.24
7.74,1.0002,0.7806,0.7120,1.7002,28.24
7.76,1.0002,0.7806,0.7120,1.7002,28.24
7.78,1.0002,0.7806,0.7120,1.7002,28.24
7.80,1.0002,0.7806,0.7120,1.7002,28.24
7.82,1.0002,0.7806,0.7120,1.7002,28.24
7.84,1.0002,0.7806,0.7120,1.7002,28.24
7.86,1.0002,0.7806,0.7120,1.7002,28.24
7.88,1.0002,0.7806,0.7120,1.7002,28.24
7.90,1.0002,0.7806,0.7120,1.7002,28.24
7.92,1.0002,0.7806,0.7120,1.7002,28.24
7.94,1.0002,0.7806,0.7120,1.7002,28.24
7.96,1.0002,0.7806,0.7120,1.7002,28.24
7.98,1.0002,0.7806,0.7120,1.7002,28.24
8.00,1.0002,0.7806,0.7120,1.7002,28.24
8.02,1.0002,0.7806,0.7120,1.1315,28.07
8.04,1.0002,0.7806,0.7120,1.1315,28.07
8.06,1.0002,0.7806,0.7120,1.1315,28.07
8.08,1.0002,0.7806,0.7120,1.1315,28.07
8.10,1.0002,0.7805,0.7120,1.1315,28.07
8.12,1.0002,0.7805,0.7120,1.1315,28.07
8.14,1.0002,0.7805,0.7120,1.1315,28.07
8.16,1.0002,0.7803,0.7120,1.1315,28.07
8.18,1.0002,0.7803,0.7120,1.1315,28.07
8.20,0.9996,0.7793,0.7120,1.1311,28.09
8.22,0.9981,0.7793,0.7120,1.1300,28.12
8.24,0.9981,0.7793,0.7120,1.1300,28.12
8.26,0.9981,0.7772,0.7121,1.1300,28.12
8.28,0.9981,0.7772,0.7121,1.1300,28.12
8.30,0.9950,0.7732,0.7101,1.1272,28.14
8.32,0.9899,0.7732,0.7083,1.1227,28.19
8.34,0.9899,0.7732,0.7083,1.1227,28.19
8.36,0.9910,0.7683,0.7072,1.1237,28.17
8.38,0.9910,0.7683,0.7072,1.1237,28.17
8.40,0.9861,0.7622,0.7023,1.1190,28.18
8.42,0.9767,0.7622,0.6985,1.1106,28.25
8.44,0.9767,0.7622,0.6985,1.1106,28.25
8.46,0.9799,0.7549,0.6958,1.1131,28.19
8.48,0.9685,0.7549,0.6913,1.1030,28.27
8.50,0.9725,0.7461,0.6875,1.1062,28.19
8.52,0.9595,0.7461,0.6820,1.0945,28.27
8.54,0.9595,0.7461,0.6820,1.0945,28.27
8.56,0.9644,0.7361,0.6775,1.0983,28.18
8.58,0.9496,0.7361,0.6709,1.0849,28.26
8.60,0.9551,0.7247,0.6648,1.0893,28.16
8.62,0.9388,0.7247,0.6570,1.0743,28.23
8.64,0.9388,0.7247,0.6570,1.0743,28.23
8.66,0.9448,0.7125,0.6496,1.0790,28.11
8.68,0.9273,0.7125,0.6408,1.0628,28.16
8.70,0.9337,0.6993,0.6324,1.0677,28.03
8.72,0.9151,0.6993,0.6227,1.0504,28.07
8.74,0.9151,0.6993,0.6227,1.0504,28.07
8.76,0.9219,0.6855,0.6131,1.0557,27.93
8.78,0.9023,0.6855,0.6024,1.0373,27.95
8.80,0.9094,0.6709,0.5919,1.0427,27.81
8.82,0.8885,0.6709,0.5800,1.0229,27.81
8.84,0.8885,0.6709,0.5800,1.0229,27.81
8.86,0.8959,0.6559,0.5679,1.0286,27.66
8.88,0.8747,0.6559,0.5552,1.0083,27.64
8.90,0.8824,0.6400,0.5418,1.0142,27.48
8.92,0.8603,0.6400,0.5282,0.9929,27.44
8.94,0.8603,0.6400,0.5282,0.9929,27.44
8.96,0.8682,0.6241,0.5134,0.9990,27.28
8.98,0.8455,0.6241,0.4986,0.9767,27.19
9.00,0.8536,0.6079,0.4828,0.9829,27.03
9.02,0.8303,0.6079,0.4671,0.9599,26.91
9.04,0.8303,0.6079,0.4671,0.9599,26.91
9.06,0.8388,0.5923,0.4498,0.9664,26.74
9.08,0.8153,0.5923,0.4330,0.9428,26.58
9.10,0.8239,0.5765,0.4148,0.9495,26.41
9.12,0.8001,0.5765,0.3974,0.9253,26.22
9.14,0.8001,0.5765,0.3974,0.9253,26.22
9.16,0.8087,0.5614,0.3776,0.9319,26.04
9.18,0.8087,0.5614,0.3776,0.9319,26.04
9.20,0.7936,0.5466,0.3387,0.9142,25.64
9.22,0.7703,0.5466,0.3208,0.8901,25.40
9.24,0.7703,0.5466,0.3208,0.8901,25.40
9.26,0.7788,0.5324,0.2989,0.8967,25.23
9.28,0.7550,0.5324,0.2825,0.8729,25.06
9.30,0.7639,0.5194,0.2600,0.8798,24.90
9.32,0.7398,0.5194,0.2456,0.8565,24.82
9.34,0.7398,0.5194,0.2456,0.8565,24.82
9.36,0.7487,0.5078,0.2221,0.8633,24.65
9.38,0.7249,0.5078,0.2094,0.8409,24.64
9.40,0.7342,0.4976,0.1849,0.8481,24.47
9.42,0.7100,0.4976,0.1745,0.8263,24.56
9.44,0.7100,0.4976,0.1745,0.8263,24.56
9.46,0.7192,0.4888,0.1495,0.8334,24.39
9.48,0.6953,0.4888,0.1418,0.8128,24.59
9.50,0.7045,0.4818,0.1162,0.8198,24.41
9.52,0.6810,0.4818,0.1116,0.8008,24.74
9.54,0.6810,0.4818,0.1116,0.8008,24.74
9.56,0.6903,0.4747,0.0862,0.8079,24.56
9.58,0.6675,0.4747,0.0833,0.7901,24.95
9.60,0.6768,0.4679,0.0587,0.7970,24.76
9.62,0.6540,0.4679,0.0558,0.7793,25.14
9.64,0.6540,0.4679,0.0558,0.7793,25.14
9.66,0.6632,0.4600,0.0322,0.7860,24.94
9.68,0.6402,0.4600,0.0289,0.7680,25.29
9.70,0.6494,0.4511,0.0065,0.7747,25.10
9.72,0.6257,0.4511,0.0015,0.7554,25.38
9.74,0.6257,0.4511,0.0015,0.7554,25.38
9.76,0.6348,0.4392,0.0189,0.7619,25.18
9.78,0.6105,0.4392,0.0258,0.7415,25.38
9.80,0.6196,0.4264,0.0449,0.7480,25.18
9.82,0.5943,0.4264,0.0546,0.7256,25.26
9.84,0.5943,0.4264,0.0546,0.7256,25.26
9.86,0.6033,0.4129,0.0731,0.7320,25.06
9.88,0.5780,0.4129,0.0845,0.7088,25.05
9.90,0.5872,0.3995,0.1020,0.7154,24.86
9.92,0.5614,0.3995,0.1145,0.6913,24.79
9.94,0.5614,0.3995,0.1145,0.6913,24.79
