t,d01_err,d02_err,d12_err,o_error,o_error_deg
2.26,1.0000,0.7806,0.7117,1.7000,28.24
2.28,1.0000,0.7806,0.7117,1.7000,28.24
2.30,1.0000,0.7806,0.7117,1.7000,28.24
2.32,1.0000,0.7806,0.7117,1.7000,28.24
2.34,1.0000,0.7806,0.7117,1.7000,28.24
2.36,1.0000,0.7806,0.7117,1.7000,28.24
2.38,1.0000,0.7806,0.7117,1.7000,28.24
2.40,1.0000,0.7806,0.7117,1.7000,28.24
2.42,1.0000,0.7806,0.7117,1.7000,28.24
2.44,1.0000,0.7806,0.7117,1.7000,28.24
2.46,1.0000,0.7806,0.7117,1.7000,28.24
2.48,1.0000,0.7806,0.7117,1.7000,28.24
2.50,1.0000,0.7806,0.7117,1.7000,28.24
2.52,1.0000,0.7806,0.7117,1.7000,28.24
2.54,1.0000,0.7806,0.7117,1.7000,28.24
2.56,1.0000,0.7806,0.7117,1.7000,28.24
2.58,1.0000,0.7806,0.7117,1.7000,28.24
2.60,1.0000,0.7806,0.7117,1.7000,28.24
2.62,1.0000,0.7806,0.7117,1.7000,28.24
2.64,1.0000,0.7806,0.7117,1.7000,28.24
2.66,1.0000,0.7806,0.7117,1.7000,28.24
2.68,1.0000,0.7806,0.7117,1.7000,28.24
2.70,1.0000,0.7806,0.7117,1.7000,28.24
2.72,1.0000,0.7806,0.7117,1.7000,28.24
2.74,1.0000,0.7806,0.7117,1.7000,28.24
2.76,1.0000,0.7806,0.7117,1.7000,28.24
2.78,1.0000,0.7806,0.7117,1.7000,28.24
2.80,1.0000,0.7806,0.7117,1.7000,28.24
2.82,1.0000,0.7806,0.7117,1.7000,28.24
2.84,1.0000,0.7806,0.7117,1.7000,28.24
2.86,1.0000,0.7806,0.7117,1.7000,28.24
2.88,1.0000,0.7806,0.7117,1.7000,28.24
2.90,1.0000,0.7806,0.7117,1.7000,28.24
2.92,1.0000,0.7806,0.7117,1.7000,28.24
2.94,1.0000,0.7806,0.7117,1.7000,28.24
2.96,1.0000,0.7806,0.7117,1.7000,28.24
2.98,1.0000,0.7806,0.7117,1.7000,28.24
3.00,1.0000,0.7806,0.7117,1.7000,28.24
3.02,1.0000,0.7806,0.7117,1.7000,28.24
3.04,1.0000,0.7806,0.7117,1.7000,28.24
3.06,1.0000,0.7806,0.7117,1.7000,28.24
3.08,1.0000,0.7806,0.7117,1.7000,28.24
3.10,1.0000,0.7806,0.7117,1.7000,28.24
3.12,1.0000,0.7806,0.7117,1.7000,28.24
3.14,1.0000,0.7806,0.7117,1.7000,28.24
3.16,1.0000,0.7806,0.7117,1.7000,28.24
3.18,1.0000,0.7806,0.7117,1.7000,28.24
3.20,1.0000,0.7806,0.7117,1.7000,28.24
3.22,1.0000,0.7806,0.7117,1.7000,28.24
3.24,1.0000,0.7806,0.7117,1.7000,28.24
3.26,1.0000,0.7806,0.7117,1.7000,28.24
3.28,1.0000,0.7806,0.7117,1.7000,28.24
3.30,1.0000,0.7806,0.7117,1.7000,28.24
3.32,1.0000,0.7806,0.7117,1.7000,28.24
3.34,1.0000,0.7806,0.7117,1.7000,28.24
3.36,1.0000,0.7806,0.7117,1.7000,28.24
3.38,1.0000,0.7806,0.7117,1.7000,28.24
3.40,1.0000,0.7806,0.7117,1.7000,28.24
3.42,1.0000,0.7806,0.7117,1.7000,28.24
3.44,1.0000,0.7806,0.7117,1.7000,28.24
3.46,1.0000,0.7806,0.7117,1.7000,28.24
3.48,1.0000,0.7806,0.7117,1.7000,28.24
3.50,1.0000,0.7806,0.7117,1.7000,28.24
3.52,1.0000,0.7806,0.7117,1.7000,28.24
3.54,1.0000,0.7806,0.7117,1.7000,28.24
3.56,1.0000,0.7806,0.7117,1.7000,28.24
3.58,1.0000,0.7806,0.7117,1.7000,28.24
3.60,1.0000,0.7806,0.7117,1.7000,28.24
3.62,1.0000,0.7806,0.7117,1.7000,28.24
3.64,1.0000,0.7806,0.7117,1.7000,28.24
3.66,1.0000,0.7806,0.7117,1.7000,28.24
3.68,1.0000,0.7806,0.7117,1.7000,28.24
3.70,1.0000,0.7806,0.7117,1.7000,28.24
3.72,1.0000,0.7806,0.7117,1.7000,28.24
3.74,1.0000,0.7806,0.7117,1.7000,28.24
3.76,1.0000,0.7806,0.7117,1.7000,28.24
3.78,1.0000,0.7806,0.7117,1.7000,28.24
3.80,1.0000,0.7806,0.7117,1.7000,28.24
3.82,1.0000,0.7806,0.7117,1.7000,28.24
3.84,1.0000,0.7806,0.7117,1.7000,28.24
3.86,1.0000,0.7806,0.7117,1.7000,28.24
3.88,1.0000,0.7806,0.7117,1.7000,28.24
3.90,1.0000,0.7806,0.7117,1.7000,28.24
3.92,1.0000,0.7806,0.7117,1.7000,28.24
3.94,1.0000,0.7806,0.7117,1.7000,28.24
3.96,1.0000,0.7806,0.7117,1.7000,28.24
3.98,1.0000,0.7806,0.7117,1.7000,28.24
4.00,1.0000,0.7806,0.7117,1.7000,28.24
4.02,1.0000,0.7806,0.7117,1.7000,28.24
4.04,1.0000,0.7806,0.7117,1.7000,28.24
4.06,1.0000,0.7806,0.7117,1.7000,28.24
4.08,1.0000,0.7806,0.7117,1.7000,28.24
4.10,1.0000,0.7806,0.7117,1.7000,28.24
4.12,1.0000,0.7806,0.7117,1.7000,28.24
4.14,1.0000,0.7806,0.7117,1.7000,28.24
4.16,1.0000,0.7806,0.7117,1.7000,28.24
4.18,1.0000,0.7806,0.7117,1.7000,28.24
4.20,1.0000,0.7806,0.7117,1.7000,28.24
4.22,1.0000,0.7806,0.7117,1.7000,28.24
4.24,1.0000,0.7806,0.7117,1.7000,28.24
4.26,1.0000,0.7806,0.7117,1.7000,28.24
4.28,1.0000,0.7806,0.7117,1.7000,28.24
4.30,1.0000,0.7806,0.7117,1.7000,28.24
4.32,1.0000,0.7806,0.7117,1.7000,28.24
4.34,1.0000,0.7806,0.7117,1.7000,28.24
4.36,1.0000,0.7806,0.7117,1.7000,28.24
4.38,1.0000,0.7806,0.7117,1.7000,28.24
4.40,1.0000,0.7806,0.7117,1.7000,28.24
4.42,1.0000,0.7806,0.7117,1.7000,28.24
4.44,1.0000,0.7806,0.7117,1.7000,28.24
4.46,1.0000,0.7806,0.7117,1.7000,28.24
4.48,1.0000,0.7806,0.7117,1.7000,28.24
4.50,1.0000,0.7806,0.7117,1.7000,28.24
4.52,1.0000,0.7806,0.7117,1.7000,28.24
4.54,1.0000,0.7806,0.7117,1.7000,28.24
4.56,1.0000,0.7806,0.7117,1.7000,28.24
4.58,1.0000,0.7806,0.7117,1.7000,28.24
4.60,1.0000,0.7806,0.7117,1.7000,28.24
4.62,1.0000,0.7806,0.7117,1.7000,28.24
4.64,1.0000,0.7806,0.7117,1.7000,28.24
4.66,1.0000,0.7806,0.7117,1.7000,28.24
4.68,1.0000,0.7806,0.7117,1.7000,28.24
4.70,1.0000,0.7806,0.7117,1.7000,28.24
4.72,1.0000,0.7806,0.7117,1.7000,28.24
4.74,1.0000,0.7806,0.7117,1.7000,28.24
4.76,1.0000,0.7806,0.7117,1.7000,28.24
4.78,1.0000,0.7806,0.7117,1.7000,28.24
4.80,1.0000,0.7806,0.7117,1.7000,28.24
4.82,1.0000,0.7806,0.7117,1.7000,28.24
4.84,1.0000,0.7806,0.7117,1.7000,28.24
4.86,1.0000,0.7806,0.7117,1.7000,28.24
4.88,1.0000,0.7806,0.7117,1.7000,28.24
4.90,1.0000,0.7806,0.7117,1.7000,28.24
4.92,1.0000,0.7806,0.7117,1.7000,28.24
4.94,1.0000,0.7806,0.7117,1.7000,28.24
4.96,1.0000,0.7806,0.7117,1.7000,28.24
4.98,1.0000,0.7806,0.7117,1.7000,28.24
5.00,1.0000,0.7806,0.7117,1.7000,28.24
5.02,1.0000,0.7806,0.7117,1.7000,28.24
5.04,1.0000,0.7806,0.7117,1.7000,28.24
5.06,1.0000,0.7806,0.7117,1.7000,28.24
5.08,1.0000,0.7806,0.7117,1.7000,28.24
5.10,1.0000,0.7806,0.7117,1.7000,28.24
5.12,1.0000,0.7806,0.7117,1.7000,28.24
5.14,1.0000,0.7806,0.7117,1.7000,28.24
5.16,1.0000,0.7806,0.7117,1.7000,28.24
5.18,1.0000,0.7806,0.7117,1.7000,28.24
5.20,1.0000,0.7806,0.7117,1.7000,28.24
5.22,1.0000,0.7806,0.7117,1.7000,28.24
5.24,1.0000,0.7806,0.7117,1.7000,28.24
5.26,1.0000,0.7806,0.7117,1.7000,28.24
5.28,1.0000,0.7806,0.7117,1.7000,28.24
5.30,1.0000,0.7806,0.7117,1.7000,28.24
5.32,1.0000,0.7806,0.7117,1.7000,28.24
5.34,1.0000,0.7806,0.7117,1.7000,28.24
5.36,1.0000,0.7806,0.7117,1.7000,28.24
5.38,1.0000,0.7806,0.7117,1.7000,28.24
5.40,1.0000,0.7806,0.7117,1.7000,28.24
5.42,1.0000,0.7806,0.7117,1.7000,28.24
5.44,1.0000,0.7806,0.7117,1.7000,28.24
5.46,1.0000,0.7806,0.7117,1.7000,28.24
5.48,1.0000,0.7806,0.7117,1.7000,28.24
5.50,1.0000,0.7806,0.7117,1.7000,28.24
5.52,1.0000,0.7806,0.7117,1.7000,28.24
5.54,1.0000,0.7806,0.7117,1.7000,28.24
5.56,1.0000,0.7806,0.7117,1.7000,28.24
5.58,1.0000,0.7806,0.7117,1.7000,28.24
5.60,1.0000,0.7806,0.7117,1.7000,28.24
5.62,1.0000,0.7806,0.7117,1.7000,28.24
5.64,1.0000,0.7806,0.7117,1.7000,28.24
5.66,1.0000,0.7806,0.7117,1.7000,28.24
5.68,1.0000,0.7806,0.7117,1.7000,28.24
5.70,1.0000,0.7806,0.7117,1.7000,28.24
5.72,1.0000,0.7806,0.7117,1.7000,28.24
5.74,1.0000,0.7806,0.7117,1.7000,28.24
5.76,1.0000,0.7806,0.7117,1.7000,28.24
5.78,1.0000,0.7806,0.7117,1.7000,28.24
5.80,1.0000,0.7806,0.7117,1.7000,28.24
5.82,1.0000,0.7806,0.7117,1.7000,28.24
5.84,1.0000,0.7806,0.7117,1.7000,28.24
5.86,1.0000,0.7806,0.7117,1.7000,28.24
5.88,1.0000,0.7806,0.7117,1.7000,28.24
5.90,1.0000,0.7806,0.7117,1.7000,28.24
5.92,1.0000,0.7806,0.7117,1.7000,28.24
5.94,1.0000,0.7806,0.7117,1.7000,28.24
5.96,1.0000,0.7806,0.7117,1.7000,28.24
5.98,1.0000,0.7806,0.7117,1.7000,28.24
6.00,1.0000,0.7806,0.7117,1.7000,28.24
6.02,1.0000,0.7806,0.7117,1.7000,28.24
6.04,1.0000,0.7806,0.7117,1.7000,28.24
6.06,1.0000,0.7806,0.7117,1.7000,28.24
6.08,1.0000,0.7806,0.7117,1.7000,28.24
6.10,1.0000,0.7806,0.7117,1.7000,28.24
6.12,1.0000,0.7806,0.7117,1.7000,28.24
6.14,1.0000,0.7806,0.7117,1.7000,28.24
6.16,1.0000,0.7806,0.7117,1.7000,28.24
6.18,1.0000,0.7806,0.7117,1.7000,28.24
6.20,1.0000,0.7806,0.7117,1.7000,28.24
6.22,1.0000,0.7806,0.7117,1.7000,28.24
6.24,1.0000,0.7806,0.7117,1.7000,28.24
6.26,1.0000,0.7806,0.7117,1.7000,28.24
6.28,1.0000,0.7806,0.7117,1.7000,28.24
6.30,1.0000,0.7806,0.7117,1.7000,28.24
6.32,1.0000,0.7806,0.7117,1.7000,28.24
6.34,1.0000,0.7806,0.7117,1.7000,28.24
6.36,1.0000,0.7806,0.7117,1.7000,28.24
6.38,1.0000,0.7806,0.7117,1.7000,28.24
6.40,1.0000,0.7806,0.7117,1.7000,28.24
6.42,1.0000,0.7806,0.7117,1.7000,28.24
6.44,1.0000,0.7806,0.7117,1.7000,28.24
6.46,1.0000,0.7806,0.7117,1.7000,28.24
6.48,1.0000,0.7806,0.7117,1.7000,28.24
6.50,1.0000,0.7806,0.7117,1.7000,28.24
6.52,1.0000,0.7806,0.7117,1.7000,28.24
6.54,1.0000,0.7806,0.7117,1.7000,28.24
6.56,1.0000,0.7806,0.7117,1.7000,28.24
6.58,1.0000,0.7806,0.7117,1.7000,28.24
6.60,1.0000,0.7806,0.7117,1.7000,28.24
6.62,1.0000,0.7806,0.7117,1.7000,28.24
6.64,1.0000,0.7806,0.7117,1.7000,28.24
6.66,1.0000,0.7806,0.7117,1.7000,28.24
6.68,1.0000,0.7806,0.7117,1.7000,28.24
6.70,1.0000,0.7806,0.7117,1.7000,28.24
6.72,1.0000,0.7806,0.7117,1.7000,28.24
6.74,1.0000,0.7806,0.7117,1.7000,28.24
6.76,1.0000,0.7806,0.7117,1.7000,28.24
6.78,1.0000,0.7806,0.7117,1.7000,28.24
6.80,1.0000,0.7806,0.7117,1.7000,28.24
6.82,1.0000,0.7806,0.7117,1.7000,28.24
6.84,1.0000,0.7806,0.7117,1.7000,28.24
6.86,1.0000,0.7806,0.7117,1.7000,28.24
6.88,1.0000,0.7806,0.7117,1.7000,28.24
6.90,1.0000,0.7806,0.7117,1.7000,28.24
6.92,1.0000,0.7806,0.7117,1.7000,28.24
6.94,1.0000,0.7806,0.7117,1.7000,28.24
6.96,1.0000,0.7806,0.7117,1.7000,28.24
6.98,1.0000,0.7806,0.7117,1.7000,28.24
7.00,1.0000,0.7806,0.7117,1.7000,28.24
7.02,1.0000,0.7806,0.7117,1.7000,28.24
7.04,1.0000,0.7806,0.7117,1.7000,28.24
7.06,1.0000,0.7806,0.7117,1.7000,28.24
7.08,1.0000,0.7806,0.7117,1.7000,28.24
7.10,1.0000,0.7806,0.7117,1.7000,28.24
7.12,1.0000,0.7806,0.7117,1.7000,28.24
7.14,1.0000,0.7806,0.7117,1.7000,28.24
7.16,1.0000,0.7806,0.7117,1.7000,28.24
7.18,1.0000,0.7806,0.7117,1.7000,28.24
7.20,1.0000,0.7806,0.7117,1.7000,28.24
7.22,1.0000,0.7806,0.7117,1.7000,28.24
7.24,1.0000,0.7806,0.7117,1.7000,28.24
7.26,1.0000,0.7806,0.7117,1.7000,28.24
7.28,1.0000,0.7806,0.7117,1.7000,28.24
7.30,1.0000,0.7806,0.7117,1.7000,28.24
7.32,1.0000,0.7806,0.7117,1.7000,28.24
7.34,1.0000,0.7806,0.7117,1.7000,28.24
7.36,1.0000,0.7806,0.7117,1.7000,28.24
7.38,1.0000,0.7806,0.7117,1.7000,28.24
7.40,1.0000,0.7806,0.7117,1.7000,28.24
7.42,1.0000,0.7806,0.7117,1.7000,28.24
7.44,1.0000,0.7806,0.7117,1.7000,28.24
7.46,1.0000,0.7806,0.7117,1.7000,28.24
7.48,1.0000,0.7806,0.7117,1.7000,28.24
7.50,1.0000,0.7806,0.7117,1.7000,28.24
7.52,1.0000,0.7806,0.7117,1.7000,28.24
7.54,1.0000,0.7806,0.7117,1.7000,28.24
7.56,1.0000,0.7806,0.7117,1.7000,28.24
7.58,1.0000,0.7806,0.7117,1.7000,28.24
7.60,1.0000,0.7806,0.7117,1.7000,28.24
7.62,1.0000,0.7806,0.7117,1.7000,28.24
7.64,1.0000,0.7806,0.7117,1.7000,28.24
7.66,1.0000,0.7806,0.7117,1.7000,28.24
7.68,1.0000,0.7806,0.7117,1.7000,28.24
7.70,1.0000,0.7806,0.7117,1.7000,28.24
7.72,1.0000,0.7806,0.7117,1.7000,28.24
7.74,1.0000,0.7806,0.7117,1.7000,28.24
7.76,1.0000,0.7806,0.7117,1.7000,28.24
7.78,1.0000,0.7806,0.7117,1.7000,28.24
7.80,1.0000,0.7806,0.7117,1.7000,28.24
7.82,1.0000,0.7806,0.7117,1.7000,28.24
7.84,1.0000,0.7806,0.7117,1.7000,28.24
7.86,1.0000,0.7806,0.7117,1.7000,28.24
7.88,1.0000,0.7806,0.7117,1.7000,28.24
7.90,1.0000,0.7806,0.7117,1.7000,28.24
7.92,1.0000,0.7806,0.7117,1.7000,28.24
7.94,1.0000,0.7806,0.7117,1.7000,28.24
7.96,1.0000,0.7806,0.7117,1.7000,28.24
7.98,1.0000,0.7806,0.7117,1.7000,28.24
8.00,1.0000,0.7806,0.7117,1.7000,28.24
8.02,1.0000,0.7806,0.7117,1.1313,28.07
8.04,1.0000,0.7806,0.7117,1.1313,28.07
8.06,1.0000,0.7806,0.7117,1.1313,28.07
8.08,1.0000,0.7806,0.7117,1.1313,28.07
8.10,1.0000,0.7806,0.7117,1.1313,28.07
8.12,1.0000,0.7806,0.7117,1.1313,28.07
8.14,0.9999,0.7806,0.7117,1.1313,28.07
8.16,0.9993,0.7807,0.7119,1.1309,28.09
8.18,0.9993,0.7807,0.7119,1.1309,28.09
8.20,0.9993,0.7807,0.7119,1.1309,28.09
8.22,0.9993,0.7802,0.7118,1.1309,28.09
8.24,0.9971,0.7791,0.7122,1.1291,28.12
8.26,0.9939,0.7795,0.7113,1.1263,28.17
8.28,0.9939,0.7795,0.7113,1.1263,28.17
8.30,0.9939,0.7758,0.7106,1.1263,28.17
8.32,0.9949,0.7769,0.7106,1.1271,28.14
8.34,0.9890,0.7715,0.7078,1.1219,28.19
8.36,0.9830,0.7731,0.7048,1.1165,28.23
8.38,0.9830,0.7731,0.7048,1.1165,28.23
8.40,0.9830,0.7654,0.7030,1.1165,28.23
8.42,0.9858,0.7683,0.7030,1.1186,28.17
8.44,0.9755,0.7582,0.6964,1.1095,28.25
8.46,0.9670,0.7617,0.6915,1.1015,28.26
8.48,0.9670,0.7617,0.6915,1.1015,28.26
8.50,0.9670,0.7617,0.6915,1.1015,28.26
8.52,0.9714,0.7539,0.6879,1.1049,28.18
8.54,0.9574,0.7401,0.6775,1.0923,28.26
8.56,0.9471,0.7452,0.6706,1.0823,28.24
8.58,0.9471,0.7452,0.6706,1.0823,28.24
8.60,0.9471,0.7298,0.6653,1.0823,28.24
8.62,0.9529,0.7354,0.6653,1.0869,28.12
8.64,0.9362,0.7184,0.6512,1.0715,28.20
8.66,0.9244,0.7245,0.6425,1.0599,28.13
8.68,0.9244,0.7245,0.6425,1.0599,28.13
8.70,0.9244,0.7061,0.6346,1.0599,28.13
8.72,0.9312,0.7128,0.6346,1.0650,27.99
8.74,0.9118,0.6930,0.6160,1.0470,28.04
8.76,0.8983,0.6996,0.6051,1.0332,27.93
8.78,0.8983,0.6996,0.6051,1.0332,27.93
8.80,0.8983,0.6996,0.6051,1.0332,27.93
8.82,0.9052,0.6857,0.5950,1.0385,27.78
8.84,0.8840,0.6641,0.5717,1.0183,27.78
8.86,0.8691,0.6712,0.5588,1.0027,27.61
8.88,0.8691,0.6712,0.5588,1.0027,27.61
8.90,0.8691,0.6486,0.5461,1.0027,27.61
8.92,0.8764,0.6558,0.5461,1.0083,27.46
8.94,0.8537,0.6328,0.5185,0.9864,27.41
8.96,0.8386,0.6404,0.5030,0.9697,27.13
8.98,0.8386,0.6404,0.5030,0.9697,27.13
9.00,0.8386,0.6169,0.4877,0.9697,27.13
9.02,0.8468,0.6247,0.4877,0.9759,26.96
9.04,0.8232,0.6011,0.4548,0.9523,26.81
9.06,0.8076,0.6092,0.4380,0.9346,26.47
9.08,0.8076,0.6092,0.4380,0.9346,26.47
9.10,0.8076,0.6092,0.4380,0.9346,26.47
9.12,0.8159,0.5935,0.4203,0.9410,26.30
9.14,0.7919,0.5701,0.3836,0.9164,26.08
9.16,0.7767,0.5784,0.3658,0.8985,25.67
9.18,0.7767,0.5784,0.3658,0.8985,25.67
9.20,0.7767,0.5784,0.3658,0.8985,25.67
9.22,0.7853,0.5639,0.3462,0.9051,25.50
9.24,0.7616,0.5419,0.3066,0.8802,25.20
9.26,0.7470,0.5503,0.2869,0.8620,24.68
9.28,0.7470,0.5503,0.2869,0.8620,24.68
9.30,0.7470,0.5503,0.2869,0.8620,24.68
9.32,0.7558,0.5373,0.2653,0.8688,24.50
9.34,0.7324,0.5164,0.2227,0.8435,24.12
9.36,0.7182,0.5251,0.2030,0.8255,23.58
9.38,0.7182,0.5251,0.2030,0.8255,23.58
9.40,0.7182,0.5051,0.1798,0.8255,23.58
9.42,0.7272,0.5142,0.1798,0.8326,23.41
9.44,0.7034,0.4953,0.1393,0.8084,23.20
9.46,0.6883,0.5044,0.1248,0.7917,22.90
9.48,0.6883,0.5044,0.1248,0.7917,22.90
9.50,0.6883,0.5044,0.1248,0.7917,22.90
9.52,0.6975,0.4958,0.1002,0.7990,22.73
9.54,0.6728,0.4786,0.0647,0.7761,22.76
9.56,0.6576,0.4879,0.0567,0.7617,22.75
9.58,0.6576,0.4879,0.0567,0.7617,22.75
9.60,0.6576,0.4701,0.0332,0.7617,22.75
9.62,0.6668,0.4795,0.0332,0.7690,22.58
9.64,0.6425,0.4611,0.0046,0.7484,22.84
9.66,0.6275,0.4705,0.0003,0.7356,22.97
9.68,0.6275,0.4705,0.0003,0.7356,22.97
9.70,0.6275,0.4705,0.0003,0.7356,22.97
9.72,0.6367,0.4601,0.0205,0.7427,22.80
9.74,0.6127,0.4387,0.0436,0.7233,23.14
9.76,0.5979,0.4483,0.0460,0.7114,23.34
9.78,0.5979,0.4483,0.0460,0.7114,23.34
9.80,0.5979,0.4251,0.0636,0.7114,23.34
9.82,0.6071,0.4345,0.0636,0.7183,23.16
9.84,0.5833,0.4107,0.0844,0.6992,23.46
9.86,0.5680,0.4200,0.0896,0.6858,23.54
9.88,0.5680,0.4200,0.0896,0.6858,23.54
9.90,0.5680,0.3960,0.1060,0.6858,23.54
9.92,0.5770,0.4053,0.1060,0.6924,23.36
9.94,0.5524,0.3809,0.1294,0.6712,23.50
